"","state","regiao","date","casosNovos","obitosNovos","confirmed","deaths","estimated_population_2019","city_ibge_code"
"1763","PR","Sul","2020-02-27",0,0,0,0,11433957,41
"1764","PR","Sul","2020-02-28",0,0,0,0,11433957,41
"1765","PR","Sul","2020-02-29",0,0,0,0,11433957,41
"1766","PR","Sul","2020-03-01",0,0,0,0,11433957,41
"1767","PR","Sul","2020-03-02",0,0,0,0,11433957,41
"1768","PR","Sul","2020-03-03",0,0,0,0,11433957,41
"1769","PR","Sul","2020-03-04",0,0,0,0,11433957,41
"1770","PR","Sul","2020-03-05",0,0,0,0,11433957,41
"1771","PR","Sul","2020-03-06",0,0,0,0,11433957,41
"1772","PR","Sul","2020-03-07",0,0,0,0,11433957,41
"1773","PR","Sul","2020-03-08",0,0,0,0,11433957,41
"1774","PR","Sul","2020-03-09",0,0,0,0,11433957,41
"1775","PR","Sul","2020-03-10",0,0,0,0,11433957,41
"1776","PR","Sul","2020-03-11",0,0,0,0,11433957,41
"1777","PR","Sul","2020-03-12",6,0,6,0,11433957,41
"1778","PR","Sul","2020-03-13",0,0,6,0,11433957,41
"1779","PR","Sul","2020-03-14",0,0,6,0,11433957,41
"1780","PR","Sul","2020-03-15",0,0,6,0,11433957,41
"1781","PR","Sul","2020-03-16",0,0,6,0,11433957,41
"1782","PR","Sul","2020-03-17",0,0,6,0,11433957,41
"1783","PR","Sul","2020-03-18",7,0,13,0,11433957,41
"1784","PR","Sul","2020-03-19",10,0,23,0,11433957,41
"1785","PR","Sul","2020-03-20",9,0,32,0,11433957,41
"1786","PR","Sul","2020-03-21",11,0,43,0,11433957,41
"1787","PR","Sul","2020-03-22",7,0,50,0,11433957,41
"1788","PR","Sul","2020-03-23",6,0,56,0,11433957,41
"1789","PR","Sul","2020-03-24",9,0,65,0,11433957,41
"1790","PR","Sul","2020-03-25",16,0,81,0,11433957,41
"1791","PR","Sul","2020-03-26",21,0,102,0,11433957,41
"1792","PR","Sul","2020-03-27",17,2,119,2,11433957,41
"1793","PR","Sul","2020-03-28",14,0,133,2,11433957,41
"1794","PR","Sul","2020-03-29",15,0,148,2,11433957,41
"1795","PR","Sul","2020-03-30",7,1,155,3,11433957,41
"1796","PR","Sul","2020-03-31",24,0,179,3,11433957,41
"1797","PR","Sul","2020-04-01",45,0,224,3,11433957,41
"1798","PR","Sul","2020-04-02",28,1,252,4,11433957,41
"1799","PR","Sul","2020-04-03",49,0,301,4,11433957,41
"1800","PR","Sul","2020-04-04",94,2,395,6,11433957,41
"1801","PR","Sul","2020-04-05",43,3,438,9,11433957,41
"1802","PR","Sul","2020-04-06",20,2,458,11,11433957,41
"1803","PR","Sul","2020-04-07",45,4,503,15,11433957,41
"1804","PR","Sul","2020-04-08",36,2,539,17,11433957,41
"1805","PR","Sul","2020-04-09",70,5,609,22,11433957,41
"1806","PR","Sul","2020-04-10",34,3,643,25,11433957,41
"1807","PR","Sul","2020-04-11",33,1,676,26,11433957,41
"1808","PR","Sul","2020-04-12",62,4,738,30,11433957,41
"1809","PR","Sul","2020-04-13",18,1,756,31,11433957,41
"1810","PR","Sul","2020-04-14",35,5,791,36,11433957,41
"1811","PR","Sul","2020-04-15",12,2,803,38,11433957,41
"1812","PR","Sul","2020-04-16",29,3,832,41,11433957,41
"1813","PR","Sul","2020-04-17",42,1,874,42,11433957,41
"1814","PR","Sul","2020-04-18",71,4,945,46,11433957,41
"1815","PR","Sul","2020-04-19",42,2,987,48,11433957,41
"1816","PR","Sul","2020-04-20",20,3,1007,51,11433957,41
"1817","PR","Sul","2020-04-21",17,0,1024,51,11433957,41
"1818","PR","Sul","2020-04-22",39,6,1063,57,11433957,41
"1819","PR","Sul","2020-04-23",19,3,1082,60,11433957,41
"1820","PR","Sul","2020-04-24",37,4,1119,64,11433957,41
"1821","PR","Sul","2020-04-25",21,5,1140,69,11433957,41
"1822","PR","Sul","2020-04-26",16,3,1156,72,11433957,41
"1823","PR","Sul","2020-04-27",30,3,1186,75,11433957,41
"1824","PR","Sul","2020-04-28",85,2,1271,77,11433957,41
"1825","PR","Sul","2020-04-29",77,5,1348,82,11433957,41
"1826","PR","Sul","2020-04-30",59,1,1407,83,11433957,41
"1827","PR","Sul","2020-05-01",40,6,1447,89,11433957,41
"1828","PR","Sul","2020-05-02",45,1,1492,90,11433957,41
"1829","PR","Sul","2020-05-03",22,3,1514,93,11433957,41
"1830","PR","Sul","2020-05-04",48,1,1562,94,11433957,41
"1831","PR","Sul","2020-05-05",26,5,1588,99,11433957,41
"1832","PR","Sul","2020-05-06",39,2,1627,101,11433957,41
"1833","PR","Sul","2020-05-07",29,3,1656,104,11433957,41
"1834","PR","Sul","2020-05-08",55,2,1711,106,11433957,41
"1835","PR","Sul","2020-05-09",74,1,1785,107,11433957,41
"1836","PR","Sul","2020-05-10",50,2,1835,109,11433957,41
"1837","RJ","Sudeste","2020-01-30",0,0,0,0,17264943,33
"1838","RJ","Sudeste","2020-01-31",0,0,0,0,17264943,33
"1839","RJ","Sudeste","2020-02-01",0,0,0,0,17264943,33
"1840","RJ","Sudeste","2020-02-02",0,0,0,0,17264943,33
"1841","RJ","Sudeste","2020-02-03",0,0,0,0,17264943,33
"1842","RJ","Sudeste","2020-02-04",0,0,0,0,17264943,33
"1843","RJ","Sudeste","2020-02-05",0,0,0,0,17264943,33
"1844","RJ","Sudeste","2020-02-06",0,0,0,0,17264943,33
"1845","RJ","Sudeste","2020-02-07",0,0,0,0,17264943,33
"1846","RJ","Sudeste","2020-02-08",0,0,0,0,17264943,33
"1847","RJ","Sudeste","2020-02-09",0,0,0,0,17264943,33
"1848","RJ","Sudeste","2020-02-10",0,0,0,0,17264943,33
"1849","RJ","Sudeste","2020-02-11",0,0,0,0,17264943,33
"1850","RJ","Sudeste","2020-02-12",0,0,0,0,17264943,33
"1851","RJ","Sudeste","2020-02-13",0,0,0,0,17264943,33
"1852","RJ","Sudeste","2020-02-14",0,0,0,0,17264943,33
"1853","RJ","Sudeste","2020-02-15",0,0,0,0,17264943,33
"1854","RJ","Sudeste","2020-02-16",0,0,0,0,17264943,33
"1855","RJ","Sudeste","2020-02-17",0,0,0,0,17264943,33
"1856","RJ","Sudeste","2020-02-18",0,0,0,0,17264943,33
"1857","RJ","Sudeste","2020-02-19",0,0,0,0,17264943,33
"1858","RJ","Sudeste","2020-02-20",0,0,0,0,17264943,33
"1859","RJ","Sudeste","2020-02-21",0,0,0,0,17264943,33
"1860","RJ","Sudeste","2020-02-22",0,0,0,0,17264943,33
"1861","RJ","Sudeste","2020-02-23",0,0,0,0,17264943,33
"1862","RJ","Sudeste","2020-02-24",0,0,0,0,17264943,33
"1863","RJ","Sudeste","2020-02-25",0,0,0,0,17264943,33
"1864","RJ","Sudeste","2020-02-26",0,0,0,0,17264943,33
"1865","RJ","Sudeste","2020-02-27",0,0,0,0,17264943,33
"1866","RJ","Sudeste","2020-02-28",0,0,0,0,17264943,33
"1867","RJ","Sudeste","2020-02-29",0,0,0,0,17264943,33
"1868","RJ","Sudeste","2020-03-01",0,0,0,0,17264943,33
"1869","RJ","Sudeste","2020-03-02",0,0,0,0,17264943,33
"1870","RJ","Sudeste","2020-03-03",0,0,0,0,17264943,33
"1871","RJ","Sudeste","2020-03-04",0,0,0,0,17264943,33
"1872","RJ","Sudeste","2020-03-05",1,0,1,0,17264943,33
"1873","RJ","Sudeste","2020-03-06",0,0,1,0,17264943,33
"1874","RJ","Sudeste","2020-03-07",1,0,2,0,17264943,33
"1875","RJ","Sudeste","2020-03-08",1,0,3,0,17264943,33
"1876","RJ","Sudeste","2020-03-09",0,0,3,0,17264943,33
"1877","RJ","Sudeste","2020-03-10",5,0,8,0,17264943,33
"1878","RJ","Sudeste","2020-03-11",5,0,13,0,17264943,33
"1879","RJ","Sudeste","2020-03-12",3,0,16,0,17264943,33
"1880","RJ","Sudeste","2020-03-13",0,0,16,0,17264943,33
"1881","RJ","Sudeste","2020-03-14",6,0,22,0,17264943,33
"1882","RJ","Sudeste","2020-03-15",2,0,24,0,17264943,33
"1883","RJ","Sudeste","2020-03-16",7,0,31,0,17264943,33
"1884","RJ","Sudeste","2020-03-17",2,0,33,0,17264943,33
"1885","RJ","Sudeste","2020-03-18",12,0,45,0,17264943,33
"1886","RJ","Sudeste","2020-03-19",20,2,65,2,17264943,33
"1887","RJ","Sudeste","2020-03-20",44,0,109,2,17264943,33
"1888","RJ","Sudeste","2020-03-21",10,1,119,3,17264943,33
"1889","RJ","Sudeste","2020-03-22",67,0,186,3,17264943,33
"1890","RJ","Sudeste","2020-03-23",47,1,233,4,17264943,33
"1891","RJ","Sudeste","2020-03-24",72,2,305,6,17264943,33
"1892","RJ","Sudeste","2020-03-25",65,0,370,6,17264943,33
"1893","RJ","Sudeste","2020-03-26",51,3,421,9,17264943,33
"1894","RJ","Sudeste","2020-03-27",72,1,493,10,17264943,33
"1895","RJ","Sudeste","2020-03-28",65,3,558,13,17264943,33
"1896","RJ","Sudeste","2020-03-29",42,4,600,17,17264943,33
"1897","RJ","Sudeste","2020-03-30",57,1,657,18,17264943,33
"1898","RJ","Sudeste","2020-03-31",51,5,708,23,17264943,33
"1899","RJ","Sudeste","2020-04-01",124,5,832,28,17264943,33
"1900","RJ","Sudeste","2020-04-02",160,13,992,41,17264943,33
"1901","RJ","Sudeste","2020-04-03",82,6,1074,47,17264943,33
"1902","RJ","Sudeste","2020-04-04",172,11,1246,58,17264943,33
"1903","RJ","Sudeste","2020-04-05",148,6,1394,64,17264943,33
"1904","RJ","Sudeste","2020-04-06",67,7,1461,71,17264943,33
"1905","RJ","Sudeste","2020-04-07",227,18,1688,89,17264943,33
"1906","RJ","Sudeste","2020-04-08",250,17,1938,106,17264943,33
"1907","RJ","Sudeste","2020-04-09",278,16,2216,122,17264943,33
"1908","RJ","Sudeste","2020-04-10",248,25,2464,147,17264943,33
"1909","RJ","Sudeste","2020-04-11",143,8,2607,155,17264943,33
"1910","RJ","Sudeste","2020-04-12",248,15,2855,170,17264943,33
"1911","RJ","Sudeste","2020-04-13",376,18,3231,188,17264943,33
"1912","RJ","Sudeste","2020-04-14",179,36,3410,224,17264943,33
"1913","RJ","Sudeste","2020-04-15",333,41,3743,265,17264943,33
"1914","RJ","Sudeste","2020-04-16",201,35,3944,300,17264943,33
"1915","RJ","Sudeste","2020-04-17",405,41,4349,341,17264943,33
"1916","RJ","Sudeste","2020-04-18",194,46,4543,387,17264943,33
"1917","RJ","Sudeste","2020-04-19",222,15,4765,402,17264943,33
"1918","RJ","Sudeste","2020-04-20",134,20,4899,422,17264943,33
"1919","RJ","Sudeste","2020-04-21",407,39,5306,461,17264943,33
"1920","RJ","Sudeste","2020-04-22",246,29,5552,490,17264943,33
"1921","RJ","Sudeste","2020-04-23",620,40,6172,530,17264943,33
"1922","RJ","Sudeste","2020-04-24",110,40,6282,570,17264943,33
"1923","RJ","Sudeste","2020-04-25",546,45,6828,615,17264943,33
"1924","RJ","Sudeste","2020-04-26",283,30,7111,645,17264943,33
"1925","RJ","Sudeste","2020-04-27",833,32,7944,677,17264943,33
"1926","RJ","Sudeste","2020-04-28",560,61,8504,738,17264943,33
"1927","RJ","Sudeste","2020-04-29",365,56,8869,794,17264943,33
"1928","RJ","Sudeste","2020-04-30",584,60,9453,854,17264943,33
"1929","RJ","Sudeste","2020-05-01",713,67,10166,921,17264943,33
"1930","RJ","Sudeste","2020-05-02",380,50,10546,971,17264943,33
"1931","RJ","Sudeste","2020-05-03",593,48,11139,1019,17264943,33
"1932","RJ","Sudeste","2020-05-04",582,46,11721,1065,17264943,33
"1933","RJ","Sudeste","2020-05-05",670,58,12391,1123,17264943,33
"1934","RJ","Sudeste","2020-05-06",904,82,13295,1205,17264943,33
"1935","RJ","Sudeste","2020-05-07",861,189,14156,1394,17264943,33
"1936","RJ","Sudeste","2020-05-08",1585,109,15741,1503,17264943,33
"1937","RJ","Sudeste","2020-05-09",1188,150,16929,1653,17264943,33
"1938","RJ","Sudeste","2020-05-10",133,61,17062,1714,17264943,33
"1939","RN","Nordeste","2020-01-30",0,0,0,0,3506853,24
"1940","RN","Nordeste","2020-01-31",0,0,0,0,3506853,24
"1941","RN","Nordeste","2020-02-01",0,0,0,0,3506853,24
"1942","RN","Nordeste","2020-02-02",0,0,0,0,3506853,24
"1943","RN","Nordeste","2020-02-03",0,0,0,0,3506853,24
"1944","RN","Nordeste","2020-02-04",0,0,0,0,3506853,24
"1945","RN","Nordeste","2020-02-05",0,0,0,0,3506853,24
"1946","RN","Nordeste","2020-02-06",0,0,0,0,3506853,24
"1947","RN","Nordeste","2020-02-07",0,0,0,0,3506853,24
"1948","RN","Nordeste","2020-02-08",0,0,0,0,3506853,24
"1949","RN","Nordeste","2020-02-09",0,0,0,0,3506853,24
"1950","RN","Nordeste","2020-02-10",0,0,0,0,3506853,24
"1951","RN","Nordeste","2020-02-11",0,0,0,0,3506853,24
"1952","RN","Nordeste","2020-02-12",0,0,0,0,3506853,24
"1953","RN","Nordeste","2020-02-13",0,0,0,0,3506853,24
"1954","RN","Nordeste","2020-02-14",0,0,0,0,3506853,24
"1955","RN","Nordeste","2020-02-15",0,0,0,0,3506853,24
"1956","RN","Nordeste","2020-02-16",0,0,0,0,3506853,24
"1957","RN","Nordeste","2020-02-17",0,0,0,0,3506853,24
"1958","RN","Nordeste","2020-02-18",0,0,0,0,3506853,24
"1959","RN","Nordeste","2020-02-19",0,0,0,0,3506853,24
"1960","RN","Nordeste","2020-02-20",0,0,0,0,3506853,24
"1961","RN","Nordeste","2020-02-21",0,0,0,0,3506853,24
"1962","RN","Nordeste","2020-02-22",0,0,0,0,3506853,24
"1963","RN","Nordeste","2020-02-23",0,0,0,0,3506853,24
"1964","RN","Nordeste","2020-02-24",0,0,0,0,3506853,24
"1965","RN","Nordeste","2020-02-25",0,0,0,0,3506853,24
"1966","RN","Nordeste","2020-02-26",0,0,0,0,3506853,24
"1967","RN","Nordeste","2020-02-27",0,0,0,0,3506853,24
"1968","RN","Nordeste","2020-02-28",0,0,0,0,3506853,24
"1969","RN","Nordeste","2020-02-29",0,0,0,0,3506853,24
"1970","RN","Nordeste","2020-03-01",0,0,0,0,3506853,24
"1971","RN","Nordeste","2020-03-02",0,0,0,0,3506853,24
"1972","RN","Nordeste","2020-03-03",0,0,0,0,3506853,24
"1973","RN","Nordeste","2020-03-04",0,0,0,0,3506853,24
"1974","RN","Nordeste","2020-03-05",0,0,0,0,3506853,24
"1975","RN","Nordeste","2020-03-06",0,0,0,0,3506853,24
"1976","RN","Nordeste","2020-03-07",0,0,0,0,3506853,24
"1977","RN","Nordeste","2020-03-08",0,0,0,0,3506853,24
"1978","RN","Nordeste","2020-03-09",0,0,0,0,3506853,24
"1979","RN","Nordeste","2020-03-10",0,0,0,0,3506853,24
"1980","RN","Nordeste","2020-03-11",0,0,0,0,3506853,24
"1981","RN","Nordeste","2020-03-12",0,0,0,0,3506853,24
"1982","RN","Nordeste","2020-03-13",1,0,1,0,3506853,24
"1983","RN","Nordeste","2020-03-14",0,0,1,0,3506853,24
"1984","RN","Nordeste","2020-03-15",0,0,1,0,3506853,24
"1985","RN","Nordeste","2020-03-16",0,0,1,0,3506853,24
"1986","RN","Nordeste","2020-03-17",0,0,1,0,3506853,24
"1987","RN","Nordeste","2020-03-18",0,0,1,0,3506853,24
"1988","RN","Nordeste","2020-03-19",0,0,1,0,3506853,24
"1989","RN","Nordeste","2020-03-20",0,0,1,0,3506853,24
"1990","RN","Nordeste","2020-03-21",5,0,6,0,3506853,24
"1991","RN","Nordeste","2020-03-22",3,0,9,0,3506853,24
"1992","RN","Nordeste","2020-03-23",4,0,13,0,3506853,24
"1993","RN","Nordeste","2020-03-24",0,0,13,0,3506853,24
"1994","RN","Nordeste","2020-03-25",1,0,14,0,3506853,24
"1995","RN","Nordeste","2020-03-26",5,0,19,0,3506853,24
"1996","RN","Nordeste","2020-03-27",9,0,28,0,3506853,24
"1997","RN","Nordeste","2020-03-28",17,0,45,0,3506853,24
"1998","RN","Nordeste","2020-03-29",23,1,68,1,3506853,24
"1999","RN","Nordeste","2020-03-30",9,0,77,1,3506853,24
"2000","RN","Nordeste","2020-03-31",5,0,82,1,3506853,24
"2001","RN","Nordeste","2020-04-01",10,1,92,2,3506853,24
"2002","RN","Nordeste","2020-04-02",13,0,105,2,3506853,24
"2003","RN","Nordeste","2020-04-03",71,2,176,4,3506853,24
"2004","RN","Nordeste","2020-04-04",36,1,212,5,3506853,24
"2005","RN","Nordeste","2020-04-05",30,2,242,7,3506853,24
"2006","RN","Nordeste","2020-04-06",4,0,246,7,3506853,24
"2007","RN","Nordeste","2020-04-07",8,1,254,8,3506853,24
"2008","RN","Nordeste","2020-04-08",7,3,261,11,3506853,24
"2009","RN","Nordeste","2020-04-09",0,0,261,11,3506853,24
"2010","RN","Nordeste","2020-04-10",2,0,263,11,3506853,24
"2011","RN","Nordeste","2020-04-11",26,2,289,13,3506853,24
"2012","RN","Nordeste","2020-04-12",13,2,302,15,3506853,24
"2013","RN","Nordeste","2020-04-13",37,2,339,17,3506853,24
"2014","RN","Nordeste","2020-04-14",37,1,376,18,3506853,24
"2015","RN","Nordeste","2020-04-15",23,1,399,19,3506853,24
"2016","RN","Nordeste","2020-04-16",1,1,400,20,3506853,24
"2017","RN","Nordeste","2020-04-17",63,3,463,23,3506853,24
"2018","RN","Nordeste","2020-04-18",53,1,516,24,3506853,24
"2019","RN","Nordeste","2020-04-19",15,1,531,25,3506853,24
"2020","RN","Nordeste","2020-04-20",64,2,595,27,3506853,24
"2021","RN","Nordeste","2020-04-21",13,1,608,28,3506853,24
"2022","RN","Nordeste","2020-04-22",38,1,646,29,3506853,24
"2023","RN","Nordeste","2020-04-23",62,5,708,34,3506853,24
"2024","RN","Nordeste","2020-04-24",46,4,754,38,3506853,24
"2025","RN","Nordeste","2020-04-25",27,2,781,40,3506853,24
"2026","RN","Nordeste","2020-04-26",44,4,825,44,3506853,24
"2027","RN","Nordeste","2020-04-27",7,1,832,45,3506853,24
"2028","RN","Nordeste","2020-04-28",25,3,857,48,3506853,24
"2029","RN","Nordeste","2020-04-29",229,5,1086,53,3506853,24
"2030","RN","Nordeste","2020-04-30",91,3,1177,56,3506853,24
"2031","RN","Nordeste","2020-05-01",120,0,1297,56,3506853,24
"2032","RN","Nordeste","2020-05-02",69,3,1366,59,3506853,24
"2033","RN","Nordeste","2020-05-03",26,2,1392,61,3506853,24
"2034","RN","Nordeste","2020-05-04",29,1,1421,62,3506853,24
"2035","RN","Nordeste","2020-05-05",115,6,1536,68,3506853,24
"2036","RN","Nordeste","2020-05-06",38,4,1574,72,3506853,24
"2037","RN","Nordeste","2020-05-07",165,4,1739,76,3506853,24
"2038","RN","Nordeste","2020-05-08",82,5,1821,81,3506853,24
"2039","RN","Nordeste","2020-05-09",98,6,1919,87,3506853,24
"2040","RN","Nordeste","2020-05-10",9,1,1928,88,3506853,24
"2041","RO","Norte","2020-01-30",0,0,0,0,1777225,11
"2042","RO","Norte","2020-01-31",0,0,0,0,1777225,11
"2043","RO","Norte","2020-02-01",0,0,0,0,1777225,11
"2044","RO","Norte","2020-02-02",0,0,0,0,1777225,11
"2045","RO","Norte","2020-02-03",0,0,0,0,1777225,11
"2046","RO","Norte","2020-02-04",0,0,0,0,1777225,11
"2047","RO","Norte","2020-02-05",0,0,0,0,1777225,11
"2048","RO","Norte","2020-02-06",0,0,0,0,1777225,11
"2049","RO","Norte","2020-02-07",0,0,0,0,1777225,11
"2050","RO","Norte","2020-02-08",0,0,0,0,1777225,11
"2051","RO","Norte","2020-02-09",0,0,0,0,1777225,11
"2052","RO","Norte","2020-02-10",0,0,0,0,1777225,11
"2053","RO","Norte","2020-02-11",0,0,0,0,1777225,11
"2054","RO","Norte","2020-02-12",0,0,0,0,1777225,11
"2055","RO","Norte","2020-02-13",0,0,0,0,1777225,11
"2056","RO","Norte","2020-02-14",0,0,0,0,1777225,11
"2057","RO","Norte","2020-02-15",0,0,0,0,1777225,11
"2058","RO","Norte","2020-02-16",0,0,0,0,1777225,11
"2059","RO","Norte","2020-02-17",0,0,0,0,1777225,11
"2060","RO","Norte","2020-02-18",0,0,0,0,1777225,11
"2061","RO","Norte","2020-02-19",0,0,0,0,1777225,11
"2062","RO","Norte","2020-02-20",0,0,0,0,1777225,11
"2063","RO","Norte","2020-02-21",0,0,0,0,1777225,11
"2064","RO","Norte","2020-02-22",0,0,0,0,1777225,11
"2065","RO","Norte","2020-02-23",0,0,0,0,1777225,11
"2066","RO","Norte","2020-02-24",0,0,0,0,1777225,11
"2067","RO","Norte","2020-02-25",0,0,0,0,1777225,11
"2068","RO","Norte","2020-02-26",0,0,0,0,1777225,11
"2069","RO","Norte","2020-02-27",0,0,0,0,1777225,11
"2070","RO","Norte","2020-02-28",0,0,0,0,1777225,11
"2071","RO","Norte","2020-02-29",0,0,0,0,1777225,11
"2072","RO","Norte","2020-03-01",0,0,0,0,1777225,11
"2073","RO","Norte","2020-03-02",0,0,0,0,1777225,11
"2074","RO","Norte","2020-03-03",0,0,0,0,1777225,11
"2075","RO","Norte","2020-03-04",0,0,0,0,1777225,11
"2076","RO","Norte","2020-03-05",0,0,0,0,1777225,11
"2077","RO","Norte","2020-03-06",0,0,0,0,1777225,11
"2078","RO","Norte","2020-03-07",0,0,0,0,1777225,11
"2079","RO","Norte","2020-03-08",0,0,0,0,1777225,11
"2080","RO","Norte","2020-03-09",0,0,0,0,1777225,11
"2081","RO","Norte","2020-03-10",0,0,0,0,1777225,11
"2082","RO","Norte","2020-03-11",0,0,0,0,1777225,11
"2083","RO","Norte","2020-03-12",0,0,0,0,1777225,11
"2084","RO","Norte","2020-03-13",0,0,0,0,1777225,11
"2085","RO","Norte","2020-03-14",0,0,0,0,1777225,11
"2086","RO","Norte","2020-03-15",0,0,0,0,1777225,11
"2087","RO","Norte","2020-03-16",0,0,0,0,1777225,11
"2088","RO","Norte","2020-03-17",0,0,0,0,1777225,11
"2089","RO","Norte","2020-03-18",0,0,0,0,1777225,11
"2090","RO","Norte","2020-03-19",0,0,0,0,1777225,11
"2091","RO","Norte","2020-03-20",1,0,1,0,1777225,11
"2092","RO","Norte","2020-03-21",0,0,1,0,1777225,11
"2093","RO","Norte","2020-03-22",2,0,3,0,1777225,11
"2094","RO","Norte","2020-03-23",0,0,3,0,1777225,11
"2095","RO","Norte","2020-03-24",0,0,3,0,1777225,11
"2096","RO","Norte","2020-03-25",2,0,5,0,1777225,11
"2097","RO","Norte","2020-03-26",0,0,5,0,1777225,11
"2098","RO","Norte","2020-03-27",1,0,6,0,1777225,11
"2099","RO","Norte","2020-03-28",0,0,6,0,1777225,11
"2100","RO","Norte","2020-03-29",0,0,6,0,1777225,11
"2101","RO","Norte","2020-03-30",0,0,6,0,1777225,11
"2102","RO","Norte","2020-03-31",2,1,8,1,1777225,11
"2103","RO","Norte","2020-04-01",1,0,9,1,1777225,11
"2104","RO","Norte","2020-04-02",1,0,10,1,1777225,11
"2105","RO","Norte","2020-04-03",0,0,10,1,1777225,11
"2106","RO","Norte","2020-04-04",1,0,11,1,1777225,11
"2107","RO","Norte","2020-04-05",1,0,12,1,1777225,11
"2108","RO","Norte","2020-04-06",2,0,14,1,1777225,11
"2109","RO","Norte","2020-04-07",4,0,18,1,1777225,11
"2110","RO","Norte","2020-04-08",0,0,18,1,1777225,11
"2111","RO","Norte","2020-04-09",10,1,28,2,1777225,11
"2112","RO","Norte","2020-04-10",4,0,32,2,1777225,11
"2113","RO","Norte","2020-04-11",1,0,33,2,1777225,11
"2114","RO","Norte","2020-04-12",2,0,35,2,1777225,11
"2115","RO","Norte","2020-04-13",7,0,42,2,1777225,11
"2116","RO","Norte","2020-04-14",22,0,64,2,1777225,11
"2117","RO","Norte","2020-04-15",5,0,69,2,1777225,11
"2118","RO","Norte","2020-04-16",7,1,76,3,1777225,11
"2119","RO","Norte","2020-04-17",16,0,92,3,1777225,11
"2120","RO","Norte","2020-04-18",18,0,110,3,1777225,11
"2121","RO","Norte","2020-04-19",18,1,128,4,1777225,11
"2122","RO","Norte","2020-04-20",32,0,160,4,1777225,11
"2123","RO","Norte","2020-04-21",39,0,199,4,1777225,11
"2124","RO","Norte","2020-04-22",24,1,223,5,1777225,11
"2125","RO","Norte","2020-04-23",27,0,250,5,1777225,11
"2126","RO","Norte","2020-04-24",40,0,290,5,1777225,11
"2127","RO","Norte","2020-04-25",38,2,328,7,1777225,11
"2128","RO","Norte","2020-04-26",36,3,364,10,1777225,11
"2129","RO","Norte","2020-04-27",29,0,393,10,1777225,11
"2130","RO","Norte","2020-04-28",20,1,413,11,1777225,11
"2131","RO","Norte","2020-04-29",20,4,433,15,1777225,11
"2132","RO","Norte","2020-04-30",69,1,502,16,1777225,11
"2133","RO","Norte","2020-05-01",83,2,585,18,1777225,11
"2134","RO","Norte","2020-05-02",68,5,653,23,1777225,11
"2135","RO","Norte","2020-05-03",52,1,705,24,1777225,11
"2136","RO","Norte","2020-05-04",51,1,756,25,1777225,11
"2137","RO","Norte","2020-05-05",105,4,861,29,1777225,11
"2138","RO","Norte","2020-05-06",82,4,943,33,1777225,11
"2139","RO","Norte","2020-05-07",155,4,1098,37,1777225,11
"2140","RO","Norte","2020-05-08",124,2,1222,39,1777225,11
"2141","RO","Norte","2020-05-09",41,2,1263,41,1777225,11
"2142","RO","Norte","2020-05-10",39,2,1302,43,1777225,11
"2143","RR","Norte","2020-01-30",0,0,0,0,605761,14
"2144","RR","Norte","2020-01-31",0,0,0,0,605761,14
"2145","RR","Norte","2020-02-01",0,0,0,0,605761,14
"2146","RR","Norte","2020-02-02",0,0,0,0,605761,14
"2147","RR","Norte","2020-02-03",0,0,0,0,605761,14
"2148","RR","Norte","2020-02-04",0,0,0,0,605761,14
"2149","RR","Norte","2020-02-05",0,0,0,0,605761,14
"2150","RR","Norte","2020-02-06",0,0,0,0,605761,14
"2151","RR","Norte","2020-02-07",0,0,0,0,605761,14
"2152","RR","Norte","2020-02-08",0,0,0,0,605761,14
"2153","RR","Norte","2020-02-09",0,0,0,0,605761,14
"2154","RR","Norte","2020-02-10",0,0,0,0,605761,14
"2155","RR","Norte","2020-02-11",0,0,0,0,605761,14
"2156","RR","Norte","2020-02-12",0,0,0,0,605761,14
"2157","RR","Norte","2020-02-13",0,0,0,0,605761,14
"2158","RR","Norte","2020-02-14",0,0,0,0,605761,14
"2159","RR","Norte","2020-02-15",0,0,0,0,605761,14
"2160","RR","Norte","2020-02-16",0,0,0,0,605761,14
"2161","RR","Norte","2020-02-17",0,0,0,0,605761,14
"2162","RR","Norte","2020-02-18",0,0,0,0,605761,14
"2163","RR","Norte","2020-02-19",0,0,0,0,605761,14
"2164","RR","Norte","2020-02-20",0,0,0,0,605761,14
"2165","RR","Norte","2020-02-21",0,0,0,0,605761,14
"2166","RR","Norte","2020-02-22",0,0,0,0,605761,14
"2167","RR","Norte","2020-02-23",0,0,0,0,605761,14
"2168","RR","Norte","2020-02-24",0,0,0,0,605761,14
"2169","RR","Norte","2020-02-25",0,0,0,0,605761,14
"2170","RR","Norte","2020-02-26",0,0,0,0,605761,14
"2171","RR","Norte","2020-02-27",0,0,0,0,605761,14
"2172","RR","Norte","2020-02-28",0,0,0,0,605761,14
"2173","RR","Norte","2020-02-29",0,0,0,0,605761,14
"2174","RR","Norte","2020-03-01",0,0,0,0,605761,14
"2175","RR","Norte","2020-03-02",0,0,0,0,605761,14
"2176","RR","Norte","2020-03-03",0,0,0,0,605761,14
"2177","RR","Norte","2020-03-04",0,0,0,0,605761,14
"2178","RR","Norte","2020-03-05",0,0,0,0,605761,14
"2179","RR","Norte","2020-03-06",0,0,0,0,605761,14
"2180","RR","Norte","2020-03-07",0,0,0,0,605761,14
